Table Name,Column Name,Data Type,Description,Is Partition Key,Table Location,Table Type,Last Updated,Table Description
"contact_lens_conversational_analytics","sentiment_interaction_score_customer_with_agent","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","sentiment_interaction_score_customer_without_agent","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","sentiment_end_score_agent","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","sentiment_end_score_customer","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","response_time_average_agent_ms","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","response_time_average_customer_ms","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","response_time_maximum_agent_ms","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","response_time_maximum_customer_ms","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","data_lake_last_processed_timestamp","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"bot_conversations","instance_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","event_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","bot_originating_request_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","bot_session_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","aws_account_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","instance_arn","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","invoking_resource_type","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","flow_resource_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","module_resource_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","invoking_resource_start_timestamp","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","parent_flow_resource_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","contact_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","flow_action_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","invoking_resource_published_timestamp","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","flow_type","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","channel","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
